Species_Code,Common_Name,Scientific_Name,Date,Bird_Count,lat,lng,subId,Notable_Normal,Year,Month,Day,Family_Name,Notable
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:53,1.0,35.725972,-106.03800600000001,S73256213,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:30,1.0,32.709825699999996,-108.3020639,S73361224,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:30,1.0,39.665412200000006,-120.4402936,S73317900,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:15,1.0,46.495611100000005,-111.9674722,S73256341,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:15,1.0,33.5612086,-101.9061756,S73300220,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 07:05,2.0,35.693756799999996,-105.98716740000002,S73254967,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 06:58,1.0,31.837473,-106.582172,S73262476,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 06:50,1.0,40.569579600000004,-107.5048639,S73285727,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 06:30,2.0,31.6837898,-110.3886416,S73284144,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-06 06:30,1.0,39.0337528,-104.82124329999999,S73276676,1,2020,9,6,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 17:47,1.0,35.885464500000005,-106.2917751,S73233849,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 16:15,1.0,31.771271999999996,-109.314609,S73238088,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 15:45,2.0,34.9009987,-107.8576864,S73239540,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 14:37,1.0,37.402838700000004,-107.6584697,S73232640,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 14:08,1.0,41.3562831,-106.2942496,S73238497,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 13:24,1.0,34.1341239,-108.49239569999999,S73238975,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 13:19,2.0,37.301902,-107.871821,S73225672,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 11:20,1.0,34.953748100000006,-111.4820705,S73221075,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:47,1.0,32.341165000000004,-106.57463700000001,S73235651,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:37,1.0,34.988222,-106.61573,S73215221,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:32,1.0,31.912893,-109.136788,S73239293,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:13,1.0,31.8529153,-106.457269,S73251402,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 10:09,1.0,40.6710086,-111.78312290000001,S73239317,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 09:48,1.0,43.555912,-116.344282,S73212676,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 09:45,1.0,32.778521999999995,-105.771133,S73269574,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 09:10,1.0,39.55365,-107.56737199999999,S73210721,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 09:00,1.0,35.8004323,-106.215185,S73212389,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:25,2.0,31.789333000000003,-106.457718,S73253947,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:22,1.0,35.748038,-105.655477,S73226485,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:18,1.0,29.719161,-99.781596,S73739754,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:18,1.0,35.1376686,-106.6874814,S73215904,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:04,1.0,39.620400200000006,-104.8289895,S73208554,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:00,1.0,37.225032299999995,-107.86657140000001,S73222934,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 08:00,3.0,39.289401399999996,-120.9663274,S73261011,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 07:50,1.0,46.7268999,-116.96814979999999,S73211603,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 07:19,1.0,43.605233,-116.6956723,S73313520,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 07:16,1.0,39.7559995,-104.8790717,S73210945,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 07:05,1.0,40.1317067,-105.1197195,S73224812,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 06:57,1.0,34.0144713,-108.11903810000001,S73237680,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 06:34,1.0,39.649550399999995,-105.1536655,S73208366,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 06:25,4.0,39.8218534,-105.14412759999999,S73204518,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 06:18,1.0,40.0382725,-105.55487649999999,S73226651,1,2020,9,5,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 20:01,1.0,33.147724,-105.85721940000002,S73193742,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 19:03,1.0,40.1483705,-105.1503831,S73192905,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 18:34,1.0,35.117067999999996,-106.502816,S73192628,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 18:30,1.0,40.9757064,-111.8767673,S73250644,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 18:11,1.0,45.618390000000005,-111.0687733,S73238514,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 18:07,1.0,40.4423333,-105.10328290000001,S73192149,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 16:30,1.0,40.0164405,-111.671176,S73795112,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 16:24,1.0,31.7759,-109.312976,S73277883,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 15:33,1.0,43.967116600000004,-112.260479,S73187874,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 15:30,1.0,38.7804813,-104.7954623,S73192419,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 12:43,1.0,43.605627500000004,-116.0600716,S73218440,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 11:32,1.0,39.9344672,-105.10342069999999,S73180788,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 11:00,1.0,35.3476419,-106.61340420000002,S73183460,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 10:18,1.0,39.864497,-105.216803,S73172754,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 09:52,1.0,37.276475,-118.973996,S73435112,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 09:45,1.0,43.670077299999996,-116.3078632,S73325279,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 09:40,1.0,35.001917,-106.619699,S73173654,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 09:16,1.0,45.82545089999999,-111.6445956,S73184599,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 08:27,1.0,38.8169525,-104.7989058,S73175197,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 08:08,1.0,31.0382368,-104.8535173,S73167252,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 07:30,1.0,40.5308037,-105.235672,S73270345,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 07:12,1.0,32.369782199999996,-106.55726340000001,S73180297,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 07:02,1.0,40.1829554,-105.14939009999999,S73381429,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 06:15,2.0,38.6187096,-104.6835098,S73178689,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04,1.0,31.904193499999998,-109.1560364,S73422577,1,2020,9,4,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 19:15,1.0,40.1858385,-105.08105139999999,S73154857,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 18:30,1.0,35.278863799999996,-106.6055775,S73158717,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 16:50,1.0,37.4179155,-107.82950159999999,S73151370,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 16:00,1.0,32.373100300000004,-110.69129939999999,S73155737,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 15:50,1.0,34.601548,-105.19703500000001,S73148987,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 15:27,1.0,35.3050644,-106.47915379999999,S73171472,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 13:50,1.0,38.859806400000004,-104.8711015,S73143834,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 13:36,1.0,30.282319,-103.598563,S73143172,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 11:00,1.0,39.1102283,-107.2661311,S73224721,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:59,1.0,37.285418,-107.87243000000001,S73135768,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:48,1.0,40.5875,-105.11222,S73136324,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:31,1.0,45.460759,-121.8440866,S73398762,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:13,1.0,30.565385,-103.8843349,S73132167,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 09:00,1.0,35.821065999999995,-106.20600900000001,S73182314,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 08:55,1.0,43.7127895,-116.31831770000001,S73132377,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 08:26,1.0,39.5233557,-105.0806773,S73141376,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 06:30,1.0,39.58293629999999,-104.8924828,S73151923,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 06:26,1.0,38.387144,-117.433158,S73143902,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 06:20,1.0,31.898163699999998,-109.115932,S73233138,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-03 05:35,1.0,33.805288,-109.318983,S73169318,1,2020,9,3,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-02 19:54,2.0,44.151143,-115.31129840000001,S73160043,1,2020,9,2,Trochilidae,No
calhum,Calliope Hummingbird,Selasphorus calliope,2020-10-02 09:23,1.0,29.5772196,-95.67773220000001,S74319960,2,2020,10,2,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-10-02 07:15,1.0,29.5772196,-95.67773220000001,S74312812,2,2020,10,2,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-10-01 16:31,1.0,30.618894,-103.982375,S74293801,2,2020,10,1,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-10-01 16:20,1.0,29.5772196,-95.67773220000001,S74298334,2,2020,10,1,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-10-01 16:20,1.0,29.5772196,-95.67773220000001,S74300670,2,2020,10,1,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-26 16:15,1.0,29.5772196,-95.67773220000001,S74104301,2,2020,9,26,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-26 15:36,1.0,29.5772196,-95.67773220000001,S74111214,2,2020,9,26,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-26 13:10,1.0,29.5772196,-95.67773220000001,S74093310,2,2020,9,26,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-26 09:30,1.0,29.5772196,-95.67773220000001,S74074720,2,2020,9,26,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-26 07:15,1.0,29.5772196,-95.67773220000001,S74072172,2,2020,9,26,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-25 15:28,1.0,29.5772196,-95.67773220000001,S74057626,2,2020,9,25,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-24 16:40,1.0,29.5772196,-95.67773220000001,S74048410,2,2020,9,24,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-24 16:03,1.0,29.5772196,-95.67773220000001,S74057612,2,2020,9,24,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-24 09:30,1.0,29.575865999999998,-95.676644,S73999737,2,2020,9,24,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-24 08:53,1.0,29.5772196,-95.67773220000001,S74009986,2,2020,9,24,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-24 07:34,1.0,29.5772196,-95.67773220000001,S73992576,2,2020,9,24,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 16:45,1.0,29.5772196,-95.67773220000001,S73975378,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 15:54,1.0,29.5772196,-95.67773220000001,S73974261,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 15:42,1.0,29.5772196,-95.67773220000001,S73984661,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 15:01,1.0,29.5772196,-95.67773220000001,S73990276,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 14:15,1.0,29.5772196,-95.67773220000001,S73978127,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 12:44,1.0,29.5772196,-95.67773220000001,S73965814,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 11:20,1.0,29.5772196,-95.67773220000001,S73969037,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 09:30,1.0,29.5772196,-95.67773220000001,S73977778,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 08:30,1.0,29.5772196,-95.67773220000001,S73967200,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-23 08:17,1.0,29.5772196,-95.67773220000001,S73955393,2,2020,9,23,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-22 15:55,1.0,29.5772196,-95.67773220000001,S73952754,2,2020,9,22,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-22 07:05,1.0,29.5772196,-95.67773220000001,S73920721,2,2020,9,22,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-21 16:25,1.0,29.5772196,-95.67773220000001,S73902253,2,2020,9,21,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-21 08:05,1.0,29.5772196,-95.67773220000001,S73878467,2,2020,9,21,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-20 11:20,1.0,29.5772196,-95.67773220000001,S73871974,2,2020,9,20,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-19 15:35,1.0,29.5772196,-95.67773220000001,S73820080,2,2020,9,19,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-19 12:07,1.0,29.537625,-98.837767,S73834970,2,2020,9,19,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-18 07:47,1.0,32.2631911,-99.798527,S73733198,2,2020,9,18,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-17 17:16,1.0,32.2631911,-99.798527,S73718102,2,2020,9,17,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-17 17:16,1.0,32.2631911,-99.798527,S73718103,2,2020,9,17,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-16 07:45,1.0,31.992824,-102.118528,S73699126,2,2020,9,16,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-16 06:42,1.0,34.403023600000004,-103.0429709,S73665752,2,2020,9,16,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-15 18:15,1.0,32.2631911,-99.798527,S73650925,2,2020,9,15,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-15 18:15,1.0,32.2631911,-99.798527,S73650926,2,2020,9,15,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-15 10:15,1.0,31.986059700000002,-104.76916259999999,S73787846,2,2020,9,15,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-15 10:15,1.0,31.986059700000002,-104.76916259999999,S73791965,2,2020,9,15,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-15 10:15,1.0,31.986059700000002,-104.76916259999999,S73788380,2,2020,9,15,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-15 07:59,2.0,31.986059700000002,-104.76916259999999,S73648841,2,2020,9,15,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-15 07:30,1.0,31.992608399999998,-102.1185234,S73650526,2,2020,9,15,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-14 07:20,1.0,31.992399,-102.118572,S73613655,2,2020,9,14,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 10:00,1.0,30.2988285,-97.7133382,S73559707,2,2020,9,13,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-13 07:15,1.0,31.992797999999997,-102.11856800000001,S73613683,2,2020,9,13,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-12 07:14,1.0,30.3834554,-97.85171779999999,S73509386,2,2020,9,12,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 18:49,1.0,26.1616604,-97.7941339,S73476396,2,2020,9,11,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 09:00,1.0,26.1616604,-97.7941339,S73476421,2,2020,9,11,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-11 08:15,1.0,31.99255,-102.118531,S73544880,2,2020,9,11,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 15:50,1.0,26.161549,-97.794197,S73446324,2,2020,9,10,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 12:15,1.0,30.4394,-97.61998,S73426547,2,2020,9,10,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 11:33,1.0,26.161551,-97.79399599999999,S73440312,2,2020,9,10,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 11:33,1.0,26.161551,-97.79399599999999,S73424959,2,2020,9,10,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 09:13,1.0,26.161755,-97.794167,S73412439,2,2020,9,10,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 08:29,1.0,26.1616604,-97.7941339,S73440336,2,2020,9,10,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-10 07:23,1.0,26.1616604,-97.7941339,S73408198,2,2020,9,10,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 18:13,1.0,26.162734,-97.788622,S73396300,2,2020,9,9,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 17:00,1.0,31.412724,-100.492746,S73399764,2,2020,9,9,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 17:00,1.0,26.161350600000002,-97.7937052,S73401069,2,2020,9,9,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 08:00,1.0,26.1615854,-97.7942431,S73385980,2,2020,9,9,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-09 07:45,1.0,26.1616604,-97.7941339,S73398255,2,2020,9,9,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 14:40,1.0,30.296468199999996,-97.7097325,S73356402,2,2020,9,8,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 14:40,1.0,30.296468199999996,-97.7097325,S73356360,2,2020,9,8,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 11:50,1.0,26.161341,-97.7939051,S73362805,2,2020,9,8,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-08 08:30,1.0,26.1616604,-97.7941339,S73363717,2,2020,9,8,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 15:00,1.0,30.296468199999996,-97.7097325,S73321899,2,2020,9,7,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 14:50,1.0,30.2994691,-97.71254429999999,S73319563,2,2020,9,7,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 09:30,1.0,26.1616604,-97.7941339,S73329171,2,2020,9,7,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 09:30,1.0,26.1616604,-97.7941339,S73362663,2,2020,9,7,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-07 08:59,1.0,31.412724,-100.492746,S73300370,2,2020,9,7,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 14:09,1.0,30.297931,-97.711237,S73225014,2,2020,9,5,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 13:21,1.0,30.894154999999998,-102.878718,S73219442,2,2020,9,5,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-05 13:05,1.0,30.893549,-102.878588,S73278585,2,2020,9,5,Trochilidae,Yes
calhum,Calliope Hummingbird,Selasphorus calliope,2020-09-04 15:18,1.0,32.0029655,-102.15916290000001,S73183421,2,2020,9,4,Trochilidae,Yes
