speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
monpar,Monk Parakeet,Myiopsitta monachus,L550770,"18th Ct neighborhood, Ft Lauderdale",2009-07-19 09:25,1.0,26.1518482,-80.13507129999999,True,False,True,S5178333
monpar,Monk Parakeet,Myiopsitta monachus,L765082,"Pasedena substation, west side",2009-07-20 15:30,20.0,27.7711651,-82.734797,True,False,True,S5223245
monpar,Monk Parakeet,Myiopsitta monachus,L367654,2771 SE 15th Street,2009-07-21 15:30,4.0,26.2120258,-80.0991243,True,False,True,S5187577
monpar,Monk Parakeet,Myiopsitta monachus,L191682,Pompano Beach,2009-07-22 16:20,3.0,26.237859999999998,-80.12477,True,False,True,S5196116
monpar,Monk Parakeet,Myiopsitta monachus,L367654,2771 SE 15th Street,2009-07-24 08:00,3.0,26.2120258,-80.0991243,True,False,True,S5194097
monpar,Monk Parakeet,Myiopsitta monachus,L143084,Wakodahatchee Wetlands,2009-07-25 11:50,4.0,26.4781984,-80.144738,True,False,False,S5195831
monpar,Monk Parakeet,Myiopsitta monachus,L592135,Davie (SW 74th Ave),2009-07-27 10:15,5.0,26.0962164,-80.2462006,True,False,True,S5199906
monpar,Monk Parakeet,Myiopsitta monachus,L422315,Nelson Home-Dania,2009-07-28 08:00,2.0,26.042910100000004,-80.1465806,True,False,True,S5203415
monpar,Monk Parakeet,Myiopsitta monachus,L629511,Ft. Lauderdale - Sunrise & 4th Ave,2009-07-29 12:00,1.0,26.137100600000004,-80.1405859,True,False,True,S5204683
monpar,Monk Parakeet,Myiopsitta monachus,L422315,Nelson Home-Dania,2009-07-30 14:00,5.0,26.042910100000004,-80.1465806,True,False,True,S5208500
monpar,Monk Parakeet,Myiopsitta monachus,L2041888,Bass Pro Shop Parking,2009-07-31 17:00,3.0,26.0640307,-80.1713562,True,False,True,S13324608
monpar,Monk Parakeet,Myiopsitta monachus,L191682,Pompano Beach,2009-08-01 15:00,5.0,26.237859999999998,-80.12477,True,False,True,S5215481
monpar,Monk Parakeet,Myiopsitta monachus,L359312,Pine Shore Residence,2009-08-03 08:15,2.0,25.6476923,-80.3724092,True,False,True,S12447182
monpar,Monk Parakeet,Myiopsitta monachus,L5960906,Lake Worth Beach Park,2009-08-04 18:45,4.0,26.6138722,-80.0372887,True,False,False,S5236382
monpar,Monk Parakeet,Myiopsitta monachus,L143084,Wakodahatchee Wetlands,2009-08-05 08:15,8.0,26.4781984,-80.144738,True,False,False,S5233129
monpar,Monk Parakeet,Myiopsitta monachus,L127332,Fort De Soto Park,2009-08-06 17:45,4.0,27.6327266,-82.71815699999999,True,False,False,S5228350
monpar,Monk Parakeet,Myiopsitta monachus,L341973,Rick & Nancy's House/Hollybrook Golf Course (West side),2009-08-07 00:30,3.0,25.996323899999997,-80.2735381,True,False,True,S5269345
monpar,Monk Parakeet,Myiopsitta monachus,L697937,Plantation Preserve Linear Park,2009-08-08 10:20,3.0,26.115138199999997,-80.2393341,True,False,True,S5233981
monpar,Monk Parakeet,Myiopsitta monachus,L359312,Pine Shore Residence,2009-08-10 07:30,4.0,25.6476923,-80.3724092,True,False,True,S12447168
monpar,Monk Parakeet,Myiopsitta monachus,L767414,Tradewinds resort,2009-08-12 09:00,2.0,27.7300643,-82.7437073,True,False,True,S5244369
monpar,Monk Parakeet,Myiopsitta monachus,L3850087,Mackay Gardens and Lakeside Preserve,2009-08-14 07:00,2.0,28.08062,-81.72038,True,False,False,S6371248
monpar,Monk Parakeet,Myiopsitta monachus,L676978,Crescent Lake Park,2009-08-16 11:45,6.0,27.788137300000002,-82.6414776,True,False,False,S5264132
monpar,Monk Parakeet,Myiopsitta monachus,L359312,Pine Shore Residence,2009-08-21 07:30,9.0,25.6476923,-80.3724092,True,False,True,S12447146
monpar,Monk Parakeet,Myiopsitta monachus,L359312,Pine Shore Residence,2009-08-22 16:50,5.0,25.6476923,-80.3724092,True,False,True,S12447142
monpar,Monk Parakeet,Myiopsitta monachus,L291730,Loxahatchee NWR--Lee Rd. area,2009-08-24 19:05,1.0,26.498221,-80.222155,True,False,False,S5281152
monpar,Monk Parakeet,Myiopsitta monachus,L724819,Tall Cypress Natural Area,2009-08-26 12:05,,26.275436100000004,-80.2136385,True,False,True,S5287480
monpar,Monk Parakeet,Myiopsitta monachus,L341973,Rick & Nancy's House/Hollybrook Golf Course (West side),2009-08-28 11:50,3.0,25.996323899999997,-80.2735381,True,False,True,S5299915
monpar,Monk Parakeet,Myiopsitta monachus,L550770,"18th Ct neighborhood, Ft Lauderdale",2009-08-30 08:40,3.0,26.1518482,-80.13507129999999,True,False,True,S5296957
monpar,Monk Parakeet,Myiopsitta monachus,L550770,"18th Ct neighborhood, Ft Lauderdale",2009-09-05 09:45,4.0,26.1518482,-80.13507129999999,True,False,True,S5314767
monpar,Monk Parakeet,Myiopsitta monachus,L570245,Carolyn's yard/ block,2009-09-07 16:40,3.0,27.9907635,-82.58010859999999,True,False,True,S5321010
monpar,Monk Parakeet,Myiopsitta monachus,L768388,"North Shore Park, St. Pete, FL",2009-09-10 14:30,2.0,27.7818158,-82.625556,True,False,True,S5329414
monpar,Monk Parakeet,Myiopsitta monachus,L629170,A. L. Anderson Park,2009-09-11,,28.1311969,-82.7378654,True,False,False,S37691606
monpar,Monk Parakeet,Myiopsitta monachus,L165195,Cypress Point Park,2009-09-13 17:20,1.0,27.950074600000004,-82.54323640000001,True,False,False,S5341146
monpar,Monk Parakeet,Myiopsitta monachus,L251012,Kendall-- Baptist Hospital Area,2009-09-16 07:30,,25.68765,-80.33864,True,False,False,S19511498
monpar,Monk Parakeet,Myiopsitta monachus,L502311,Virginia Key Ecosystem Restoration Area,2009-09-18 15:15,13.0,25.7368167,-80.1565167,True,False,False,S5362391
monpar,Monk Parakeet,Myiopsitta monachus,L127428,Castellow Hammock Park,2009-09-19 17:00,6.0,25.558732199999998,-80.45171140000001,True,False,False,S5352434
monpar,Monk Parakeet,Myiopsitta monachus,L341973,Rick & Nancy's House/Hollybrook Golf Course (West side),2009-09-22 12:20,5.0,25.996323899999997,-80.2735381,True,False,True,S5363052
monpar,Monk Parakeet,Myiopsitta monachus,L2225832,3110 43rd St. W.,2009-09-23 07:30,17.0,27.47682,-82.6044617,True,False,True,S5375294
monpar,Monk Parakeet,Myiopsitta monachus,L570245,Carolyn's yard/ block,2009-09-26 16:35,3.0,27.9907635,-82.58010859999999,True,False,True,S5370323
monpar,Monk Parakeet,Myiopsitta monachus,L350127,Miami Springs,2009-09-27 16:00,,25.82228,-80.28947,True,False,True,S5377677
monpar,Monk Parakeet,Myiopsitta monachus,L359312,Pine Shore Residence,2009-09-29 07:30,14.0,25.6476923,-80.3724092,True,False,True,S12447086
monpar,Monk Parakeet,Myiopsitta monachus,L1516961,Gulf Harbors Golf Course (NOW CLOSED),2009-10-02 08:45,16.0,28.2352018,-82.7514777,True,False,False,S5416910
monpar,Monk Parakeet,Myiopsitta monachus,L359312,Pine Shore Residence,2009-10-03 07:50,6.0,25.6476923,-80.3724092,True,False,True,S12447081
monpar,Monk Parakeet,Myiopsitta monachus,L143084,Wakodahatchee Wetlands,2009-10-08 16:41,8.0,26.4781984,-80.144738,True,False,False,S59199035
monpar,Monk Parakeet,Myiopsitta monachus,L152897,FL-Pembroke Lakes GC,2009-10-11 17:00,2.0,26.016647,-80.28161,True,False,True,S5428362
monpar,Monk Parakeet,Myiopsitta monachus,L143084,Wakodahatchee Wetlands,2009-10-16 09:15,4.0,26.4781984,-80.144738,True,False,False,S59205307
monpar,Monk Parakeet,Myiopsitta monachus,L2332891,Everglades Holiday Park,2009-10-17,,26.0600984,-80.44833179999999,True,False,False,S35588976
monpar,Monk Parakeet,Myiopsitta monachus,L152579,Cutler Ridge,2009-10-18 09:00,8.0,25.580679999999997,-80.34668,True,False,True,S5448259
monpar,Monk Parakeet,Myiopsitta monachus,L127326,Dunedin Hammock City Park,2009-10-20 11:20,2.0,28.0324,-82.781,True,False,False,S5453737
monpar,Monk Parakeet,Myiopsitta monachus,L823147,J. N. Ding Darling NWR--Wildlife Drive,2009-10-21,,26.454052899999997,-82.1155071,True,False,False,S9371459
monpar,Monk Parakeet,Myiopsitta monachus,L795274,South Beach,2009-10-22 15:00,12.0,25.7726872,-80.13256070000001,True,False,True,S5475800
monpar,Monk Parakeet,Myiopsitta monachus,L1889868,"Holiday, FL",2009-10-23 16:00,,28.178023,-82.7349365,True,False,True,S12633705
monpar,Monk Parakeet,Myiopsitta monachus,L165195,Cypress Point Park,2009-10-24 17:35,2.0,27.950074600000004,-82.54323640000001,True,False,False,S5465289
monpar,Monk Parakeet,Myiopsitta monachus,L5960906,Lake Worth Beach Park,2009-10-25 08:30,3.0,26.6138722,-80.0372887,True,False,False,S5475899
monpar,Monk Parakeet,Myiopsitta monachus,L127408,Loxahatchee NWR,2009-10-26 09:15,13.0,26.498644199999998,-80.2246141,True,False,False,S5471081
monpar,Monk Parakeet,Myiopsitta monachus,L686150,Anclote Gulf County Park,2009-10-27 09:45,25.0,28.1922342,-82.7861345,True,True,True,S5473695
monpar,Monk Parakeet,Myiopsitta monachus,L127408,Loxahatchee NWR,2009-10-31 11:55,4.0,26.498644199999998,-80.2246141,True,False,False,S5486873
monpar,Monk Parakeet,Myiopsitta monachus,L799846,Port Everglades,2009-11-01 13:05,3.0,26.0953299,-80.1152229,True,False,True,S5515308
monpar,Monk Parakeet,Myiopsitta monachus,L1027477,Deerfield Beach,2009-11-02 11:00,12.0,26.3052648,-80.1117897,True,False,True,S7128849
monpar,Monk Parakeet,Myiopsitta monachus,L686150,Anclote Gulf County Park,2009-11-03 10:45,2.0,28.1922342,-82.7861345,True,False,True,S5498653
monpar,Monk Parakeet,Myiopsitta monachus,L359312,Pine Shore Residence,2009-11-04 07:15,2.0,25.6476923,-80.3724092,True,False,True,S12446975
monpar,Monk Parakeet,Myiopsitta monachus,L1877656,Pinecraft Park,2009-11-05 06:30,12.0,27.318974600000004,-82.5037765,True,False,False,S5766390
monpar,Monk Parakeet,Myiopsitta monachus,L685923,Loxahatchee NWR--Visitor Center,2009-11-06,,26.499274800000002,-80.21275209999999,True,False,False,S23641351
monpar,Monk Parakeet,Myiopsitta monachus,L466835,Cutler Wetlands,2009-11-07 16:30,3.0,25.558490300000003,-80.3485966,True,False,False,S5507618
monpar,Monk Parakeet,Myiopsitta monachus,L299733,Brian Piccolo Park,2009-11-08 16:30,8.0,26.03408,-80.27048,True,False,False,S5510886
monpar,Monk Parakeet,Myiopsitta monachus,L3751065,Neighborhood,2009-11-09 07:30,8.0,28.123920799999997,-80.6641316,True,False,True,S24057994
monpar,Monk Parakeet,Myiopsitta monachus,L697937,Plantation Preserve Linear Park,2009-11-10 08:15,5.0,26.115138199999997,-80.2393341,True,False,True,S5520460
monpar,Monk Parakeet,Myiopsitta monachus,L5684035,"Florida, Pasco, Port Richey, Leo Kidd Avenue substation",2009-11-14 17:50,,28.274419399999996,-82.71611690000002,True,False,True,S35884943
monpar,Monk Parakeet,Myiopsitta monachus,L1161428,Richardson Historic Park and Nature Preserve,2009-11-15 08:15,6.0,26.1517688,-80.141809,True,False,False,S5528542
monpar,Monk Parakeet,Myiopsitta monachus,L676978,Crescent Lake Park,2009-11-16 11:00,6.0,27.788137300000002,-82.6414776,True,False,False,S5768893
monpar,Monk Parakeet,Myiopsitta monachus,L127408,Loxahatchee NWR,2009-11-18 13:30,1.0,26.498644199999998,-80.2246141,True,False,False,S16033444
monpar,Monk Parakeet,Myiopsitta monachus,L291730,Loxahatchee NWR--Lee Rd. area,2009-11-19 15:45,9.0,26.498221,-80.222155,True,False,False,S5548731
monpar,Monk Parakeet,Myiopsitta monachus,L1340123,Cape Coral Public Library,2009-11-20 15:00,2.0,26.579931800000004,-81.9950776,True,False,False,S42259316
monpar,Monk Parakeet,Myiopsitta monachus,L127428,Castellow Hammock Park,2009-11-22 17:00,14.0,25.558732199999998,-80.45171140000001,True,False,False,S5560002
monpar,Monk Parakeet,Myiopsitta monachus,L152894,FL-Sheriden Elementary School,2009-11-24 14:00,20.0,26.031029999999998,-80.23183,True,False,True,S5572309
monpar,Monk Parakeet,Myiopsitta monachus,L152897,FL-Pembroke Lakes GC,2009-11-25 14:00,10.0,26.016647,-80.28161,True,False,True,S5572334
monpar,Monk Parakeet,Myiopsitta monachus,L836013,Dunedin Causeway,2009-11-26 09:00,8.0,28.0521363,-82.80206679999999,True,False,False,S9801998
monpar,Monk Parakeet,Myiopsitta monachus,L550770,"18th Ct neighborhood, Ft Lauderdale",2009-11-27 07:45,5.0,26.1518482,-80.13507129999999,True,False,True,S5577146
monpar,Monk Parakeet,Myiopsitta monachus,L225655,Fern Forest Nature Center,2009-11-28 10:50,12.0,26.227292,-80.18882640000001,True,False,False,S5578797
monpar,Monk Parakeet,Myiopsitta monachus,L550770,"18th Ct neighborhood, Ft Lauderdale",2009-11-29 08:00,2.0,26.1518482,-80.13507129999999,True,False,True,S5581643
monpar,Monk Parakeet,Myiopsitta monachus,L359312,Pine Shore Residence,2009-11-30 07:45,3.0,25.6476923,-80.3724092,True,False,True,S12446953
monpar,Monk Parakeet,Myiopsitta monachus,L580881,Chapel Trail (Sheridan Street Mitigation Bank),2009-12-01 10:15,6.0,26.0285391,-80.4127336,True,False,False,S5614832
monpar,Monk Parakeet,Myiopsitta monachus,L5942164,"Florida, Broward, Sunrise, Markham Park",2009-12-04 13:00,,26.1297032,-80.3546047,True,False,True,S35775597
monpar,Monk Parakeet,Myiopsitta monachus,L251012,Kendall-- Baptist Hospital Area,2009-12-05 12:45,,25.68765,-80.33864,True,False,False,S12446944
monpar,Monk Parakeet,Myiopsitta monachus,L1106265,Lake Tohopekaliga--Brinson Park,2009-12-06 09:15,3.0,28.2937816,-81.3967931,True,False,False,S5635824
monpar,Monk Parakeet,Myiopsitta monachus,L3980820,Port Richey Hooters Restaurant,2009-12-09 12:15,2.0,28.2728632,-82.72593499999999,True,False,True,S25628379
monpar,Monk Parakeet,Myiopsitta monachus,L817226,"miami beach, fl",2009-12-10 10:00,2.0,25.7722235,-80.13060809999999,True,False,True,S5654052
monpar,Monk Parakeet,Myiopsitta monachus,L1665655,Ft Desoto Park,2009-12-11 09:00,12.0,27.614655600000003,-82.7305871,True,False,True,S11423462
monpar,Monk Parakeet,Myiopsitta monachus,L614607,Plantation Preserve,2009-12-12 10:40,6.0,26.1156777,-80.23916240000001,True,False,False,S5634991
monpar,Monk Parakeet,Myiopsitta monachus,L816892,BROW Turnpike - Pompano Beach Service Plaza,2009-12-14 14:30,13.0,26.2241005,-80.18453120000001,True,False,True,S5650309
monpar,Monk Parakeet,Myiopsitta monachus,L123566,Miami,2009-12-17,2.0,25.774279999999997,-80.19367,True,False,True,S58569904
monpar,Monk Parakeet,Myiopsitta monachus,L341973,Rick & Nancy's House/Hollybrook Golf Course (West side),2009-12-19 15:45,8.0,25.996323899999997,-80.2735381,True,False,True,S5656630
monpar,Monk Parakeet,Myiopsitta monachus,L291730,Loxahatchee NWR--Lee Rd. area,2009-12-20 14:30,2.0,26.498221,-80.222155,True,False,False,S5660943
monpar,Monk Parakeet,Myiopsitta monachus,L818672,Pond behind Target - Stirling/Univ. Dr.,2009-12-21 15:00,4.0,26.049496100000002,-80.2502775,True,False,True,S5664277
monpar,Monk Parakeet,Myiopsitta monachus,L299733,Brian Piccolo Park,2009-12-22 14:15,,26.03408,-80.27048,True,False,False,S5666943
monpar,Monk Parakeet,Myiopsitta monachus,L837986,Cape Coral Baseball fields,2009-12-23 16:00,15.0,26.5736168,-81.98356390000001,True,False,True,S5813768
monpar,Monk Parakeet,Myiopsitta monachus,L550770,"18th Ct neighborhood, Ft Lauderdale",2009-12-24 11:30,1.0,26.1518482,-80.13507129999999,True,False,True,S5670770
monpar,Monk Parakeet,Myiopsitta monachus,L299733,Brian Piccolo Park,2009-12-25 10:00,6.0,26.03408,-80.27048,True,False,False,S30222580
monpar,Monk Parakeet,Myiopsitta monachus,L626742,Kendale Lakes,2009-12-26 15:30,5.0,25.6913861,-80.42601590000001,True,False,True,S5696287
monpar,Monk Parakeet,Myiopsitta monachus,L282613,Pembroke Pines--Silver Lakes North,2009-12-27 16:30,,26.026874399999997,-80.3792844,True,False,False,S8590921
monpar,Monk Parakeet,Myiopsitta monachus,L526126,Freedom Lake Park,2009-12-28 14:55,6.0,27.860932199999997,-82.69713879999999,True,False,False,S5691220
monpar,Monk Parakeet,Myiopsitta monachus,L11128076,Loxahatchee NWR--Visitor Center,2009-12-29 09:00,21.0,26.499265500000003,-80.2124353,True,False,True,S67020231
monpar,Monk Parakeet,Myiopsitta monachus,L637204,Pelican Harbor-- Seabird Station,2009-12-30 14:00,,25.8491486,-80.16633780000001,True,False,False,S12923125
monpar,Monk Parakeet,Myiopsitta monachus,L127343,Palma Sola Causeway,2009-12-31 14:00,4.0,27.4957,-82.6524,True,False,False,S8433898
monpar,Monk Parakeet,Myiopsitta monachus,L422315,Nelson Home-Dania,2010-01-01 16:00,2.0,26.042910100000004,-80.1465806,True,False,True,S5706468
monpar,Monk Parakeet,Myiopsitta monachus,L405333,Old Griffin Rd. Area,2010-01-02 13:15,5.0,26.0588889,-80.14805559999999,True,False,False,S5804219
monpar,Monk Parakeet,Myiopsitta monachus,L840754,San Carlos Park,2010-01-03 08:00,1.0,26.4776414,-81.8272018,True,False,True,S5836958
monpar,Monk Parakeet,Myiopsitta monachus,L629511,Ft. Lauderdale - Sunrise & 4th Ave,2010-01-05 10:40,3.0,26.137100600000004,-80.1405859,True,False,True,S5727606
monpar,Monk Parakeet,Myiopsitta monachus,L826900,Eckerd,2010-01-07 13:00,1.0,27.712943,-82.6836956,True,False,True,S5731207
monpar,Monk Parakeet,Myiopsitta monachus,L581441,Duck Ponds & Tierra Verde,2010-01-08 10:00,6.0,27.667926899999998,-82.7264071,True,False,False,S5733228
monpar,Monk Parakeet,Myiopsitta monachus,L581390,Florida Keys Wild Bird Rehabilitation Center,2010-01-09 10:45,1.0,25.0319745,-80.50397690000001,True,False,False,S5739023
monpar,Monk Parakeet,Myiopsitta monachus,L341973,Rick & Nancy's House/Hollybrook Golf Course (West side),2010-01-10 11:00,2.0,25.996323899999997,-80.2735381,True,False,True,S5756065
monpar,Monk Parakeet,Myiopsitta monachus,L501084,FIU South Campus,2010-01-11 14:00,2.0,25.7591409,-80.3727418,True,False,True,S5749826
monpar,Monk Parakeet,Myiopsitta monachus,L127415,John Prince Park,2010-01-12 13:20,2.0,26.6012,-80.0828,True,False,False,S5797066
monpar,Monk Parakeet,Myiopsitta monachus,L341973,Rick & Nancy's House/Hollybrook Golf Course (West side),2010-01-13 13:00,2.0,25.996323899999997,-80.2735381,True,False,True,S5756133
monpar,Monk Parakeet,Myiopsitta monachus,L142000,Hollywood,2010-01-14 14:00,5.0,26.0111694,-80.1494675,True,False,True,S5832098
monpar,Monk Parakeet,Myiopsitta monachus,L676978,Crescent Lake Park,2010-01-15 16:00,4.0,27.788137300000002,-82.6414776,True,False,False,S5778889
monpar,Monk Parakeet,Myiopsitta monachus,L291730,Loxahatchee NWR--Lee Rd. area,2010-01-16 13:30,3.0,26.498221,-80.222155,True,False,False,S5782055
monpar,Monk Parakeet,Myiopsitta monachus,L299733,Brian Piccolo Park,2010-01-17 12:20,10.0,26.03408,-80.27048,True,False,False,S5854428
monpar,Monk Parakeet,Myiopsitta monachus,L251012,Kendall-- Baptist Hospital Area,2010-01-18 15:00,,25.68765,-80.33864,True,False,False,S5836064
monpar,Monk Parakeet,Myiopsitta monachus,L835245,DADE Miami Shore Park  96th St.,2010-01-19 14:55,3.0,25.864222100000003,-80.1708922,True,False,True,S5792523
monpar,Monk Parakeet,Myiopsitta monachus,L127428,Castellow Hammock Park,2010-01-20 08:00,,25.558732199999998,-80.45171140000001,True,False,False,S7172566
monpar,Monk Parakeet,Myiopsitta monachus,L909385,"Sheridan St Weston, Florida",2010-01-21 15:45,15.0,26.1165832,-80.37973170000001,True,False,True,S6438334
monpar,Monk Parakeet,Myiopsitta monachus,L675329,North Community Park,2010-01-22 16:15,,26.2998402,-80.26587190000001,True,False,True,S5795099
monpar,Monk Parakeet,Myiopsitta monachus,L836368,Ball Parks,2010-01-23 16:15,4.0,26.577857899999998,-81.9824696,True,False,True,S5800917
monpar,Monk Parakeet,Myiopsitta monachus,L299733,Brian Piccolo Park,2010-01-25 09:30,2.0,26.03408,-80.27048,True,False,False,S6325137
monpar,Monk Parakeet,Myiopsitta monachus,L573962,Tradewinds Park,2010-01-27 11:20,,26.264747399999997,-80.17217159999998,True,False,True,S5816621
monpar,Monk Parakeet,Myiopsitta monachus,L581441,Duck Ponds & Tierra Verde,2010-01-28 09:30,5.0,27.667926899999998,-82.7264071,True,False,False,S5824848
monpar,Monk Parakeet,Myiopsitta monachus,L839132,Kendale Lakes Shopping Plaza,2010-01-29 12:20,34.0,25.686145800000002,-80.41932109999999,True,False,False,S5825218
monpar,Monk Parakeet,Myiopsitta monachus,L609323,South Lake Howard Nature Park,2010-01-30 10:20,7.0,28.0146799,-81.7477387,True,False,False,S5844238
monpar,Monk Parakeet,Myiopsitta monachus,L299733,Brian Piccolo Park,2010-01-31 12:30,9.0,26.03408,-80.27048,True,False,False,S5835948
monpar,Monk Parakeet,Myiopsitta monachus,L1834341,"Fort Lauderdale, FL",2010-02-01 07:00,1.0,26.078081100000002,-80.1231066,True,False,True,S12278657
monpar,Monk Parakeet,Myiopsitta monachus,L842225,FIU South Preserve,2010-02-02 12:30,3.0,25.753594399999997,-80.3795385,True,False,True,S5847025
monpar,Monk Parakeet,Myiopsitta monachus,L3195084,Kendall/Homstead South Florida,2010-02-03 16:00,8.0,25.6638092,-80.3584671,True,False,True,S20793110
monpar,Monk Parakeet,Myiopsitta monachus,L570245,Carolyn's yard/ block,2010-02-04 07:15,2.0,27.9907635,-82.58010859999999,True,False,True,S5854264
monpar,Monk Parakeet,Myiopsitta monachus,L10998509,"NW 202nd Street across from NW 77th Court, Miramar",2010-02-05 14:00,2.0,25.957577,-80.327246,True,False,True,S66030187
monpar,Monk Parakeet,Myiopsitta monachus,L466551,FL - Kendall Neighborhood,2010-02-06 17:00,4.0,25.689723100000002,-80.3366661,True,False,True,S5865160
monpar,Monk Parakeet,Myiopsitta monachus,L867833,Everglades Holiday Park,2010-02-07 16:30,35.0,26.0604454,-80.4451132,True,False,True,S6120544
monpar,Monk Parakeet,Myiopsitta monachus,L846962,parakeet roost FPL substation,2010-02-08,42.0,26.572925899999998,-80.0660151,True,False,True,S5879699
monpar,Monk Parakeet,Myiopsitta monachus,L848926,Vizcaya Estates wetland,2010-02-09 13:00,9.0,25.957735999999997,-80.3275681,True,False,False,S12620301
monpar,Monk Parakeet,Myiopsitta monachus,L845133,Orange St,2010-02-11 16:00,4.0,26.563689899999996,-80.0659508,True,False,True,S5887859
monpar,Monk Parakeet,Myiopsitta monachus,L554623,Miami Spring Area,2010-02-12 15:40,8.0,25.8168905,-80.28568270000001,True,False,False,S5907584
monpar,Monk Parakeet,Myiopsitta monachus,L300116,Moccasin Lake Nature Park,2010-02-13 10:15,2.0,27.9767107,-82.72663359999999,True,False,False,S12620319
monpar,Monk Parakeet,Myiopsitta monachus,L679020,Lake Osbourne,2010-02-14 14:00,5.0,26.601421000000002,-80.0731659,True,False,True,S6031531
monpar,Monk Parakeet,Myiopsitta monachus,L857491,Cape Coral area (FL),2010-02-15 16:15,8.0,26.5747107,-81.9844866,True,False,True,S6028703
monpar,Monk Parakeet,Myiopsitta monachus,L501084,FIU South Campus,2010-02-16 13:00,4.0,25.7591409,-80.3727418,True,False,True,S5982868
monpar,Monk Parakeet,Myiopsitta monachus,L845133,Orange St,2010-02-20 07:30,2.0,26.563689899999996,-80.0659508,True,False,True,S6016631
monpar,Monk Parakeet,Myiopsitta monachus,L2933693,Markham Park,2010-02-21 13:45,25.0,26.127969399999998,-80.3596902,True,False,False,S6053423
monpar,Monk Parakeet,Myiopsitta monachus,L127331,Boyd Hill Nature Park & Lake Maggiore,2010-02-23 13:00,3.0,27.732236699999998,-82.65212059999999,True,False,False,S6037308
monpar,Monk Parakeet,Myiopsitta monachus,L1193544,Cooper Creek Park,2010-02-24 11:00,12.0,27.3853333,-82.4631667,True,False,True,S8409792
monpar,Monk Parakeet,Myiopsitta monachus,L845133,Orange St,2010-02-25 10:00,1.0,26.563689899999996,-80.0659508,True,False,True,S6047481
monpar,Monk Parakeet,Myiopsitta monachus,L2933693,Markham Park,2010-02-26 15:00,2.0,26.127969399999998,-80.3596902,True,False,False,S6052294
monpar,Monk Parakeet,Myiopsitta monachus,L211963,Kendall,2010-02-27 12:40,2.0,25.67928,-80.31727,True,True,True,S6073062
monpar,Monk Parakeet,Myiopsitta monachus,L845133,Orange St,2010-02-28 07:00,4.0,26.563689899999996,-80.0659508,True,False,True,S6064242
monpar,Monk Parakeet,Myiopsitta monachus,L923102,SW 147th ave & SW 216th st,2010-03-01 12:15,24.0,25.5652073,-80.4288483,True,False,True,S6506983
monpar,Monk Parakeet,Myiopsitta monachus,L234146,The Celery Fields,2010-03-02 10:00,3.0,27.3253186,-82.4336821,True,False,False,S10191913
monpar,Monk Parakeet,Myiopsitta monachus,L863093,Middle of bridge on Lake Ave,2010-03-03 17:10,2.0,26.6153686,-80.04245999999999,True,False,True,S6082054
monpar,Monk Parakeet,Myiopsitta monachus,L846962,parakeet roost FPL substation,2010-03-04 14:30,2.0,26.572925899999998,-80.0660151,True,False,True,S6084482
monpar,Monk Parakeet,Myiopsitta monachus,L234146,The Celery Fields,2010-03-05 08:30,3.0,27.3253186,-82.4336821,True,False,False,S6176204
monpar,Monk Parakeet,Myiopsitta monachus,L620138,Loxahatchee Rd,2010-03-06 10:20,,26.350190500000004,-80.27950290000001,True,False,True,S6097929
monpar,Monk Parakeet,Myiopsitta monachus,L846962,parakeet roost FPL substation,2010-03-07 14:15,2.0,26.572925899999998,-80.0660151,True,False,True,S6098086
monpar,Monk Parakeet,Myiopsitta monachus,L152897,FL-Pembroke Lakes GC,2010-03-08 16:00,3.0,26.016647,-80.28161,True,False,True,S6105054
monpar,Monk Parakeet,Myiopsitta monachus,L866037,"Lake Osborne, east half, north of 6th Ave S",2010-03-09 11:35,2.0,26.613488500000003,-80.070312,True,False,True,S6106936
monpar,Monk Parakeet,Myiopsitta monachus,L123566,Miami,2010-03-10 20:00,25.0,25.774279999999997,-80.19367,True,False,True,S6113579
monpar,Monk Parakeet,Myiopsitta monachus,L123566,Miami,2010-03-11 12:00,20.0,25.774279999999997,-80.19367,True,True,True,S6117757
monpar,Monk Parakeet,Myiopsitta monachus,L152465,Saint Petersburg,2010-03-12 07:00,,27.770909999999997,-82.67922,True,False,True,S7108311
monpar,Monk Parakeet,Myiopsitta monachus,L200830,A. D. Barnes Park,2010-03-13 17:00,18.0,25.7340827,-80.3108552,True,False,False,S6136222
monpar,Monk Parakeet,Myiopsitta monachus,L845133,Orange St,2010-03-14 07:00,3.0,26.563689899999996,-80.0659508,True,False,True,S6130824
monpar,Monk Parakeet,Myiopsitta monachus,L845133,Orange St,2010-03-15 08:30,4.0,26.563689899999996,-80.0659508,True,False,True,S6136268
monpar,Monk Parakeet,Myiopsitta monachus,L143084,Wakodahatchee Wetlands,2010-03-16 11:30,5.0,26.4781984,-80.144738,True,False,False,S6148698
monpar,Monk Parakeet,Myiopsitta monachus,L143084,Wakodahatchee Wetlands,2010-03-17 11:50,6.0,26.4781984,-80.144738,True,False,False,S6163477
monpar,Monk Parakeet,Myiopsitta monachus,L857538,Cape Coral Marina,2010-03-18 10:40,6.0,26.5436559,-81.950841,True,False,False,S57393754
