,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
0,Great Horned Owl,Bubo virginianus,2020-09-22 20:05,Mingo Point,1.0,32.5963218,-80.1313127,2020
1,Gray Catbird,Dumetella carolinensis,2020-09-22 19:15,The Parkway Retention Pond,4.0,34.8656682,-82.2604472,2020
2,Northern Cardinal,Cardinalis cardinalis,2020-09-22 19:15,The Parkway Retention Pond,2.0,34.8656682,-82.2604472,2020
3,Mourning Dove,Zenaida macroura,2020-09-22 19:09,Kenwood Ave,1.0,34.3820015,-80.0743568,2020
4,Chimney Swift,Chaetura pelagica,2020-09-22 19:09,Kenwood Ave,17.0,34.3820015,-80.0743568,2020
5,Ruby-throated Hummingbird,Archilochus colubris,2020-09-22 19:09,Kenwood Ave,1.0,34.3820015,-80.0743568,2020
6,Red-bellied Woodpecker,Melanerpes carolinus,2020-09-22 19:09,Kenwood Ave,1.0,34.3820015,-80.0743568,2020
7,Blue Jay,Cyanocitta cristata,2020-09-22 19:09,Kenwood Ave,2.0,34.3820015,-80.0743568,2020
8,Brown Thrasher,Toxostoma rufum,2020-09-22 19:09,Kenwood Ave,1.0,34.3820015,-80.0743568,2020
9,Northern Mockingbird,Mimus polyglottos,2020-09-22 19:09,Kenwood Ave,1.0,34.3820015,-80.0743568,2020
10,American Robin,Turdus migratorius,2020-09-22 19:09,Kenwood Ave,4.0,34.3820015,-80.0743568,2020
11,warbler sp. (Parulidae sp.),Parulidae sp.,2020-09-22 19:09,Kenwood Ave,1.0,34.3820015,-80.0743568,2020
12,Carolina Wren,Thryothorus ludovicianus,2020-09-22 19:04,"Furman University, Greenville US-SC 34.92587, -82.43917",1.0,34.925867,-82.439171,2020
13,Killdeer,Charadrius vociferus,2020-09-22 18:41,"304 Laura Faye Lane, Lyman, South Carolina, US (34.966, -82.13)",1.0,34.9658548,-82.1296348,2020
14,Downy Woodpecker,Dryobates pubescens,2020-09-22 18:41,567 Penn Road,1.0,33.9699308,-80.8627241,2020
15,White-eyed Vireo,Vireo griseus,2020-09-22 18:41,567 Penn Road,1.0,33.9699308,-80.8627241,2020
16,Red-eyed Vireo,Vireo olivaceus,2020-09-22 18:41,567 Penn Road,2.0,33.9699308,-80.8627241,2020
17,Carolina Chickadee,Poecile carolinensis,2020-09-22 18:41,"304 Laura Faye Lane, Lyman, South Carolina, US (34.966, -82.13)",1.0,34.9658548,-82.1296348,2020
18,Tufted Titmouse,Baeolophus bicolor,2020-09-22 18:41,567 Penn Road,4.0,33.9699308,-80.8627241,2020
19,Eastern Bluebird,Sialia sialis,2020-09-22 18:41,"304 Laura Faye Lane, Lyman, South Carolina, US (34.966, -82.13)",2.0,34.9658548,-82.1296348,2020
20,House Finch,Haemorhous mexicanus,2020-09-22 18:41,"304 Laura Faye Lane, Lyman, South Carolina, US (34.966, -82.13)",5.0,34.9658548,-82.1296348,2020
21,American Redstart,Setophaga ruticilla,2020-09-22 18:41,567 Penn Road,1.0,33.9699308,-80.8627241,2020
22,Canada Goose,Branta canadensis,2020-09-22 18:32,"Duncan Park, Spartanburg, SC, USA",12.0,34.9356127,-81.9134729,2020
23,Eastern Phoebe,Sayornis phoebe,2020-09-22 18:32,"Duncan Park, Spartanburg, SC, USA",2.0,34.9356127,-81.9134729,2020
24,Magnolia Warbler,Setophaga magnolia,2020-09-22 18:32,"Duncan Park, Spartanburg, SC, USA",1.0,34.9356127,-81.9134729,2020
25,Chestnut-sided Warbler,Setophaga pensylvanica,2020-09-22 18:32,"Duncan Park, Spartanburg, SC, USA",4.0,34.9356127,-81.9134729,2020
26,Prairie Warbler,Setophaga discolor,2020-09-22 18:32,"Duncan Park, Spartanburg, SC, USA",1.0,34.9356127,-81.9134729,2020
27,Eurasian Collared-Dove,Streptopelia decaocto,2020-09-22 18:30,"149–239 Regional Pkwy, Orangeburg US-SC (33.5518,-80.8216)",3.0,33.551788,-80.821582,2020
28,Northern Parula,Setophaga americana,2020-09-22 18:30,"149–239 Regional Pkwy, Orangeburg US-SC (33.5518,-80.8216)",2.0,33.551788,-80.821582,2020
29,Pine Warbler,Setophaga pinus,2020-09-22 18:30,"149–239 Regional Pkwy, Orangeburg US-SC (33.5518,-80.8216)",3.0,33.551788,-80.821582,2020
30,Summer Tanager,Piranga rubra,2020-09-22 18:30,"149–239 Regional Pkwy, Orangeburg US-SC (33.5518,-80.8216)",2.0,33.551788,-80.821582,2020
31,Rose-breasted Grosbeak,Pheucticus ludovicianus,2020-09-22 18:20,"Brookfield-Rocky Creek, Greenville US-SC",1.0,34.8549284,-82.2923623,2020
32,Pileated Woodpecker,Dryocopus pileatus,2020-09-22 18:15,"Yard Boardman Road, Aiken, South Carolina, US (33.537, -81.717)",1.0,33.5369784,-81.7165542,2020
33,Brown-headed Cowbird,Molothrus ater,2020-09-22 18:15,"Yard Boardman Road, Aiken, South Carolina, US (33.537, -81.717)",3.0,33.5369784,-81.7165542,2020
34,Mallard,Anas platyrhynchos,2020-09-22 18:10,"9922 North Kings Highway, Myrtle Beach, South Carolina, US (33.784, -78.782)",2.0,33.7841979,-78.7820391,2020
35,Anhinga,Anhinga anhinga,2020-09-22 18:10,"9922 North Kings Highway, Myrtle Beach, South Carolina, US (33.784, -78.782)",4.0,33.7841979,-78.7820391,2020
36,Great Blue Heron,Ardea herodias,2020-09-22 18:10,"9922 North Kings Highway, Myrtle Beach, South Carolina, US (33.784, -78.782)",1.0,33.7841979,-78.7820391,2020
37,Red-tailed Hawk,Buteo jamaicensis,2020-09-22 18:10,"9922 North Kings Highway, Myrtle Beach, South Carolina, US (33.784, -78.782)",2.0,33.7841979,-78.7820391,2020
38,Tree Swallow,Tachycineta bicolor,2020-09-22 18:10,"9922 North Kings Highway, Myrtle Beach, South Carolina, US (33.784, -78.782)",4.0,33.7841979,-78.7820391,2020
39,Hairy Woodpecker,Dryobates villosus,2020-09-22 18:07,Sumter National Forest--Parsons Mountain Recreation Area,1.0,34.0984081,-82.3573565,2020
40,Eastern Wood-Pewee,Contopus virens,2020-09-22 18:07,Sumter National Forest--Parsons Mountain Recreation Area,2.0,34.0984081,-82.3573565,2020
41,White-breasted Nuthatch,Sitta carolinensis,2020-09-22 18:07,Sumter National Forest--Parsons Mountain Recreation Area,1.0,34.0984081,-82.3573565,2020
42,Brown-headed Nuthatch,Sitta pusilla,2020-09-22 18:07,Sumter National Forest--Parsons Mountain Recreation Area,1.0,34.0984081,-82.3573565,2020
43,Eastern Towhee,Pipilo erythrophthalmus,2020-09-22 18:07,Sumter National Forest--Parsons Mountain Recreation Area,1.0,34.0984081,-82.3573565,2020
44,Common Gallinule,Gallinula galeata,2020-09-22 17:54,Jarvis Creek Park,2.0,32.2133276,-80.7350278,2020
45,Great Egret,Ardea alba,2020-09-22 17:54,Jarvis Creek Park,2.0,32.2133276,-80.7350278,2020
46,Little Blue Heron,Egretta caerulea,2020-09-22 17:54,Jarvis Creek Park,1.0,32.2133276,-80.7350278,2020
47,Green Heron,Butorides virescens,2020-09-22 17:54,Jarvis Creek Park,1.0,32.2133276,-80.7350278,2020
48,Black-crowned Night-Heron,Nycticorax nycticorax,2020-09-22 17:54,Jarvis Creek Park,1.0,32.2133276,-80.7350278,2020
49,White Ibis,Eudocimus albus,2020-09-22 17:54,Jarvis Creek Park,1.0,32.2133276,-80.7350278,2020
50,Red-shouldered Hawk,Buteo lineatus,2020-09-22 17:54,Jarvis Creek Park,1.0,32.2133276,-80.7350278,2020
51,Belted Kingfisher,Megaceryle alcyon,2020-09-22 17:54,Jarvis Creek Park,1.0,32.2133276,-80.7350278,2020
52,American Crow,Corvus brachyrhynchos,2020-09-22 17:54,Jarvis Creek Park,6.0,32.2133276,-80.7350278,2020
53,Yellow Warbler,Setophaga petechia,2020-09-22 17:54,Jarvis Creek Park,1.0,32.2133276,-80.7350278,2020
54,Palm Warbler,Setophaga palmarum,2020-09-22 17:54,Jarvis Creek Park,1.0,32.2133276,-80.7350278,2020
55,Yellow-throated Warbler,Setophaga dominica,2020-09-22 17:54,Jarvis Creek Park,1.0,32.2133276,-80.7350278,2020
56,Rock Pigeon,Columba livia,2020-09-22 17:50,"1308 Cordova Rd, Orangeburg US-SC (33.4715,-80.8846)",1.0,33.471497,-80.884598,2020
57,European Starling,Sturnus vulgaris,2020-09-22 17:50,"9047 Old Number Six Hwy, Santee US-SC 33.48420, -80.46850",7.0,33.484198,-80.468505,2020
58,House Sparrow,Passer domesticus,2020-09-22 17:50,"9047 Old Number Six Hwy, Santee US-SC 33.48420, -80.46850",5.0,33.484198,-80.468505,2020
59,Red-headed Woodpecker,Melanerpes erythrocephalus,2020-09-22 17:45,Northwoods Pawleys Island,1.0,33.4793,-79.130599,2020
60,Red-winged Blackbird,Agelaius phoeniceus,2020-09-22 17:45,Northwoods Pawleys Island,4.0,33.4793,-79.130599,2020
61,Blue Grosbeak,Passerina caerulea,2020-09-22 17:45,Southeastern Freight Lines Soccer Complex,1.0,34.0702728,-81.0400863,2020
62,Snowy Egret,Egretta thula,2020-09-22 17:31,"506 Hainsworth Drive, Charleston, South Carolina, US (32.836, -80.083)",1.0,32.8364383,-80.0832513,2020
63,Yellow-crowned Night-Heron,Nyctanassa violacea,2020-09-22 17:30,748 Swanson Ave,1.0,32.745496,-79.913214,2020
64,Northern Flicker,Colaptes auratus,2020-09-22 17:30,Packs Mountain,1.0,35.0671518,-82.3176845,2020
65,Acadian Flycatcher,Empidonax virescens,2020-09-22 17:30,Packs Mountain,1.0,35.0671518,-82.3176845,2020
66,Wild Turkey,Meleagris gallopavo,2020-09-22 17:21,Cowpens National Battlefield,7.0,35.1365897,-81.8178463,2020
67,Field Sparrow,Spizella pusilla,2020-09-22 17:21,Cowpens National Battlefield,3.0,35.1365897,-81.8178463,2020
68,Hooded Warbler,Setophaga citrina,2020-09-22 17:21,Cowpens National Battlefield,1.0,35.1365897,-81.8178463,2020
69,gull sp.,Larinae sp.,2020-09-22 17:15,*home - Meggett SC,1.0,32.700211,-80.2786446,2020
70,Forster's Tern,Sterna forsteri,2020-09-22 17:15,*home - Meggett SC,1.0,32.700211,-80.2786446,2020
71,Turkey Vulture,Cathartes aura,2020-09-22 17:15,*home - Meggett SC,5.0,32.700211,-80.2786446,2020
72,Swainson's Thrush,Catharus ustulatus,2020-09-22 17:15,239 Stonehaven Way,5.0,34.7171263,-82.8673571,2020
73,Blackburnian Warbler,Setophaga fusca,2020-09-22 17:15,239 Stonehaven Way,1.0,34.7171263,-82.8673571,2020
74,Scarlet Tanager,Piranga olivacea,2020-09-22 17:15,239 Stonehaven Way,2.0,34.7171263,-82.8673571,2020
75,Laughing Gull,Leucophaeus atricilla,2020-09-22 17:14,Sullivan's Island Nature Trail,4.0,32.7572884,-79.8519874,2020
76,Brown Pelican,Pelecanus occidentalis,2020-09-22 17:14,Sullivan's Island Nature Trail,7.0,32.7572884,-79.8519874,2020
77,Merlin,Falco columbarius,2020-09-22 17:14,Sullivan's Island Nature Trail,1.0,32.7572884,-79.8519874,2020
78,Peregrine Falcon,Falco peregrinus,2020-09-22 17:14,Sullivan's Island Nature Trail,1.0,32.7572884,-79.8519874,2020
79,Barn Swallow,Hirundo rustica,2020-09-22 17:14,Sullivan's Island Nature Trail,8.0,32.7572884,-79.8519874,2020
80,Blue-gray Gnatcatcher,Polioptila caerulea,2020-09-22 17:14,Sullivan's Island Nature Trail,2.0,32.7572884,-79.8519874,2020
81,Veery,Catharus fuscescens,2020-09-22 17:14,Sullivan's Island Nature Trail,1.0,32.7572884,-79.8519874,2020
82,Boat-tailed Grackle,Quiscalus major,2020-09-22 17:14,Sullivan's Island Nature Trail,3.0,32.7572884,-79.8519874,2020
83,Northern Waterthrush,Parkesia noveboracensis,2020-09-22 17:14,Sullivan's Island Nature Trail,1.0,32.7572884,-79.8519874,2020
84,Black-and-white Warbler,Mniotilta varia,2020-09-22 17:14,Sullivan's Island Nature Trail,2.0,32.7572884,-79.8519874,2020
85,Common Yellowthroat,Geothlypis trichas,2020-09-22 17:14,Sullivan's Island Nature Trail,5.0,32.7572884,-79.8519874,2020
86,Black-throated Blue Warbler,Setophaga caerulescens,2020-09-22 17:14,Sullivan's Island Nature Trail,1.0,32.7572884,-79.8519874,2020
87,American Goldfinch,Spinus tristis,2020-09-22 17:13,"310 Werrington Ct, Greer US-SC 34.83247, -82.22494",6.0,34.832467,-82.224939,2020
88,Clapper Rail,Rallus crepitans,2020-09-22 17:00,Mingo Point,1.0,32.5963218,-80.1313127,2020
89,Painted Bunting,Passerina ciris,2020-09-22 17:00,Mingo Point,2.0,32.5963218,-80.1313127,2020
90,Sanderling,Calidris alba,2020-09-22 16:50,Ft. Moultrie National Monument,6.0,32.7564582,-79.8546839,2020
91,Least Sandpiper,Calidris minutilla,2020-09-22 16:50,Ft. Moultrie National Monument,1.0,32.7564582,-79.8546839,2020
92,Willet,Tringa semipalmata,2020-09-22 16:50,Ft. Moultrie National Monument,1.0,32.7564582,-79.8546839,2020
93,Caspian Tern,Hydroprogne caspia,2020-09-22 16:50,Ft. Moultrie National Monument,1.0,32.7564582,-79.8546839,2020
94,Cooper's Hawk,Accipiter cooperii,2020-09-22 16:50,Ft. Moultrie National Monument,1.0,32.7564582,-79.8546839,2020
95,Bank Swallow,Riparia riparia,2020-09-22 16:50,Ft. Moultrie National Monument,2.0,32.7564582,-79.8546839,2020
96,Cliff Swallow,Petrochelidon pyrrhonota,2020-09-22 16:50,Ft. Moultrie National Monument,2.0,32.7564582,-79.8546839,2020
97,Bobolink,Dolichonyx oryzivorus,2020-09-22 16:50,Ft. Moultrie National Monument,5.0,32.7564582,-79.8546839,2020
98,Baltimore Oriole,Icterus galbula,2020-09-22 16:50,Ft. Moultrie National Monument,2.0,32.7564582,-79.8546839,2020
99,tern sp.,Sterninae sp.,2020-09-22 16:44,Dorothy Kearns Park Trail,2.0,32.853285,-79.887496,2020
100,Cedar Waxwing,Bombycilla cedrorum,2020-09-22 16:38,Cottonwood Trail,15.0,34.9521565,-81.8915319,2020
101,Tennessee Warbler,Leiothlypis peregrina,2020-09-22 16:38,Cottonwood Trail,1.0,34.9521565,-81.8915319,2020
102,Eastern Screech-Owl,Megascops asio,2020-09-22 16:04,"1 Hardy Ridge Way, Travelers Rest, SC",1.0,35.1542317,-82.4424899,2020
103,Ring-billed Gull,Larus delawarensis,2020-09-22 15:56,"5806 N Ocean Blvd, North Myrtle Beach US-SC 33.83802, -78.60869",31.0,33.838015,-78.608688,2020
104,Herring Gull,Larus argentatus,2020-09-22 15:56,"5806 N Ocean Blvd, North Myrtle Beach US-SC 33.83802, -78.60869",2.0,33.838015,-78.608688,2020
105,Osprey,Pandion haliaetus,2020-09-22 15:56,"5806 N Ocean Blvd, North Myrtle Beach US-SC 33.83802, -78.60869",1.0,33.838015,-78.608688,2020
106,Common Grackle,Quiscalus quiscula,2020-09-22 15:56,"5806 N Ocean Blvd, North Myrtle Beach US-SC 33.83802, -78.60869",13.0,33.838015,-78.608688,2020
107,Pied-billed Grebe,Podilymbus podiceps,2020-09-22 15:35,Springdale Racetrack,2.0,34.2758775,-80.6243766,2020
108,American Kestrel,Falco sparverius,2020-09-22 15:35,Springdale Racetrack,5.0,34.2758775,-80.6243766,2020
109,Loggerhead Shrike,Lanius ludovicianus,2020-09-22 15:35,Springdale Racetrack,2.0,34.2758775,-80.6243766,2020
110,Chipping Sparrow,Spizella passerina,2020-09-22 15:35,Springdale Racetrack,2.0,34.2758775,-80.6243766,2020
111,Yellow-billed Cuckoo,Coccyzus americanus,2020-09-22 15:30,Saluda Shoals Park,1.0,34.0486151,-81.1829352,2020
112,Black Vulture,Coragyps atratus,2020-09-22 15:30,Saluda Shoals Park,1.0,34.0486151,-81.1829352,2020
113,crow sp.,Corvus sp. (crow sp.),2020-09-22 15:06,M&Js Yard,1.0,33.5721873,-81.9499286,2020
114,swallow sp.,Hirundinidae sp.,2020-09-22 15:06,M&Js Yard,1.0,33.5721873,-81.9499286,2020
115,Red-breasted Nuthatch,Sitta canadensis,2020-09-22 14:55,My Yard,1.0,34.977518,-82.2729769,2020
116,Tricolored Heron,Egretta tricolor,2020-09-22 14:44,SC Berkeley Sweetwater yard,1.0,32.8978654,-79.911519,2020
117,Wood Duck,Aix sponsa,2020-09-22 14:42,House,3.0,32.7075327,-79.9567258,2020
118,Wood Stork,Mycteria americana,2020-09-22 14:42,House,31.0,32.7075327,-79.9567258,2020
119,white egret sp.,Ardea/Egretta/Bubulcus sp.,2020-09-22 14:42,House,1.0,32.7075327,-79.9567258,2020
120,Roseate Spoonbill,Platalea ajaja,2020-09-22 14:42,House,2.0,32.7075327,-79.9567258,2020
121,passerine sp.,Passeriformes sp.,2020-09-22 14:42,House,3.0,32.7075327,-79.9567258,2020
122,Sandwich Tern,Thalasseus sandvicensis,2020-09-22 14:35,Huntington Beach SP,2.0,33.5083,-79.0659,2020
123,Black Skimmer,Rynchops niger,2020-09-22 14:35,Huntington Beach SP,125.0,33.5083,-79.0659,2020
124,Double-crested Cormorant,Phalacrocorax auritus,2020-09-22 14:35,Huntington Beach SP,12.0,33.5083,-79.0659,2020
125,Bald Eagle,Haliaeetus leucocephalus,2020-09-22 14:35,Huntington Beach SP,1.0,33.5083,-79.0659,2020
126,Nashville Warbler,Leiothlypis ruficapilla,2020-09-22 14:35,Huntington Beach SP,1.0,33.5083,-79.0659,2020
127,Dickcissel,Spiza americana,2020-09-22 14:35,Huntington Beach SP,2.0,33.5083,-79.0659,2020
128,House Wren,Troglodytes aedon,2020-09-22 14:17,"11 Anchorage Lane, Salem, South Carolina, US (34.836, -82.923)",2.0,34.8358105,-82.9228117,2020
129,Least Flycatcher,Empidonax minimus,2020-09-22 14:13,Charles Towne Landing,1.0,32.8073499,-79.9884939,2020
130,Eastern Kingbird,Tyrannus tyrannus,2020-09-22 14:13,Charles Towne Landing,3.0,32.8073499,-79.9884939,2020
131,Solitary Sandpiper,Tringa solitaria,2020-09-22 13:30,"James Island, Charleston US-SC (32.7436,-79.8900)",1.0,32.74355,-79.890034,2020
132,Least Bittern,Ixobrychus exilis,2020-09-22 13:30,"James Island, Charleston US-SC (32.7436,-79.8900)",1.0,32.74355,-79.890034,2020
133,Broad-winged Hawk,Buteo platypterus,2020-09-22 13:30,Caesars Head State Park,68.0,35.1056841,-82.6275039,2020
134,Common Raven,Corvus corax,2020-09-22 13:30,Caesars Head State Park,1.0,35.1056841,-82.6275039,2020
135,Seaside Sparrow,Ammospiza maritima,2020-09-22 13:30,"James Island, Charleston US-SC (32.7436,-79.8900)",1.0,32.74355,-79.890034,2020
136,Bay-breasted/Blackpoll Warbler,Setophaga castanea/striata,2020-09-22 13:14,Givhans Ferry SP,1.0,33.0295342,-80.3877354,2020
137,Spotted Sandpiper,Actitis macularius,2020-09-22 13:12,Hobcaw Barony,1.0,33.3388465,-79.2126274,2020
138,Northern Harrier,Circus hudsonius,2020-09-22 13:12,Hobcaw Barony,1.0,33.3388465,-79.2126274,2020
139,hawk sp.,Accipitridae sp. (hawk sp.),2020-09-22 13:00,Falls Park on the Reedy,1.0,34.844209,-82.4012348,2020
140,Catharus sp.,Catharus sp.,2020-09-22 13:00,"Brookfield-Rocky Creek, Greenville US-SC",1.0,34.8549284,-82.2923623,2020
141,Great Crested Flycatcher,Myiarchus crinitus,2020-09-22 12:56,Shockley Pond ♡,1.0,33.9928519,-81.2569341,2020
142,Yellow-throated Vireo,Vireo flavifrons,2020-09-22 12:56,Shockley Pond ♡,1.0,33.9928519,-81.2569341,2020
143,Blue-winged Warbler,Vermivora cyanoptera,2020-09-22 12:56,Shockley Pond ♡,1.0,33.9928519,-81.2569341,2020
144,Cape May Warbler,Setophaga tigrina,2020-09-22 12:56,Shockley Pond ♡,1.0,33.9928519,-81.2569341,2020
145,Empidonax sp.,Empidonax sp.,2020-09-22 12:30,Savannah River Site--Restricted Access,1.0,33.2424642,-81.5791941,2020
146,American Oystercatcher,Haematopus palliatus,2020-09-22 12:01,Huntington Beach SP,1.0,33.5083,-79.0659,2020
147,Black-bellied Plover,Pluvialis squatarola,2020-09-22 12:01,Huntington Beach SP,2.0,33.5083,-79.0659,2020
148,Semipalmated Plover,Charadrius semipalmatus,2020-09-22 12:01,Huntington Beach SP,9.0,33.5083,-79.0659,2020
149,Piping Plover,Charadrius melodus,2020-09-22 12:01,Huntington Beach SP,3.0,33.5083,-79.0659,2020
150,Ruddy Turnstone,Arenaria interpres,2020-09-22 12:01,Huntington Beach SP,8.0,33.5083,-79.0659,2020
151,Great Black-backed Gull,Larus marinus,2020-09-22 12:01,Huntington Beach SP,3.0,33.5083,-79.0659,2020
152,Royal Tern,Thalasseus maximus,2020-09-22 12:01,Huntington Beach SP,60.0,33.5083,-79.0659,2020
153,Reddish Egret,Egretta rufescens,2020-09-22 12:01,Huntington Beach SP,1.0,33.5083,-79.0659,2020
154,falcon sp.,Falco sp.,2020-09-22 12:00,Caesars Head,1.0,35.1055185,-82.6279914,2020
155,Dunlin,Calidris alpina,2020-09-22 11:32,"17 Salt Spray Lane, Hilton Head Island, South Carolina, US (32.222, -80.668)",5.0,32.2220042,-80.6677004,2020
156,Semipalmated Sandpiper,Calidris pusilla,2020-09-22 11:32,"17 Salt Spray Lane, Hilton Head Island, South Carolina, US (32.222, -80.668)",3.0,32.2220042,-80.6677004,2020
157,Western Sandpiper,Calidris mauri,2020-09-22 11:32,"17 Salt Spray Lane, Hilton Head Island, South Carolina, US (32.222, -80.668)",2.0,32.2220042,-80.6677004,2020
158,Marbled Godwit,Limosa fedoa,2020-09-22 11:31,MCRD Parris Island,1.0,32.3513468,-80.6902403,2020
159,Short-billed Dowitcher,Limnodromus griseus,2020-09-22 11:31,MCRD Parris Island,6.0,32.3513468,-80.6902403,2020
160,Fish Crow,Corvus ossifragus,2020-09-22 11:31,MCRD Parris Island,4.0,32.3513468,-80.6902403,2020
161,Red-cockaded Woodpecker,Dryobates borealis,2020-09-22 11:01,"Francis Marion National Forest, Huger US-SC 33.07618, -79.74532",2.0,33.076182,-79.745319,2020
162,Bachman's Sparrow,Peucaea aestivalis,2020-09-22 11:01,"Francis Marion National Forest, Huger US-SC 33.07618, -79.74532",1.0,33.076182,-79.745319,2020
163,Philadelphia Vireo,Vireo philadelphicus,2020-09-22 10:45,Saluda Shoals Park,1.0,34.0486151,-81.1829352,2020
164,Sharp-shinned Hawk,Accipiter striatus,2020-09-22 10:00,Caesars Head State Park,2.0,35.1056841,-82.6275039,2020
165,Barred Owl,Strix varia,2020-09-22 10:00,"My Yard, Greer, SC",1.0,34.8915136,-82.2488471,2020
166,Dark-eyed Junco,Junco hyemalis,2020-09-22 10:00,Caesars Head State Park,3.0,35.1056841,-82.6275039,2020
167,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2020-09-22 09:51,Sullivan's Island Nature Trail,1.0,32.7572884,-79.8519874,2020
168,Cattle Egret,Bubulcus ibis,2020-09-22 09:45,Pinckney Island NWR,5.0,32.2440053,-80.7660074,2020
169,Greater Yellowlegs,Tringa melanoleuca,2020-09-22 09:41,Murrells Inlet Boardwalk,1.0,33.5566461,-79.0331796,2020
170,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2020-09-22 09:30,The Avian Conservation Center,1.0,32.9219026,-79.7150266,2020
171,diurnal raptor sp.,Accipitriformes/Falconiformes sp.,2020-09-22 09:30,The Avian Conservation Center,1.0,32.9219026,-79.7150266,2020
172,Glossy Ibis,Plegadis falcinellus,2020-09-22 09:00,Caw Caw Interpretive Center,1.0,32.7913603,-80.1975989,2020
173,Marsh Wren,Cistothorus palustris,2020-09-22 09:00,Caw Caw Interpretive Center,3.0,32.7913603,-80.1975989,2020
174,Indigo Bunting,Passerina cyanea,2020-09-22 09:00,Santee NWR--Bluff Unit (fall and winter restricted access),3.0,33.5396062,-80.4364443,2020
175,Mute Swan,Cygnus olor,2020-09-22 08:46,Middleton Place,2.0,32.9014253,-80.1372385,2020
176,duck sp.,Anatinae sp.,2020-09-22 08:42,Clemson University/SCDNR--Cherry Farm,1.0,34.6531075,-82.8369141,2020
177,Swainson's Warbler,Limnothlypis swainsonii,2020-09-22 08:41,Sullivan's Island Nature Trail,1.0,32.7572884,-79.8519874,2020
178,plover sp.,Charadriidae sp.,2020-09-22 08:33,Edisto Beach SP--Oyster Row Lane ,4.0,32.5202,-80.3657,2020
179,peep sp.,Calidris sp. (peep sp.),2020-09-22 08:33,Edisto Beach SP--Oyster Row Lane ,3.0,32.5202,-80.3657,2020
180,Short-billed/Long-billed Dowitcher,Limnodromus griseus/scolopaceus,2020-09-22 08:33,Edisto Beach SP--Oyster Row Lane ,7.0,32.5202,-80.3657,2020
181,Gull-billed Tern,Gelochelidon nilotica,2020-09-22 08:33,Edisto Beach SP--Oyster Row Lane ,2.0,32.5202,-80.3657,2020
182,Common Tern,Sterna hirundo,2020-09-22 08:33,Edisto Beach SP--Oyster Row Lane ,1.0,32.5202,-80.3657,2020
183,Purple Martin,Progne subis,2020-09-22 08:33,Edisto Beach SP--Oyster Row Lane ,4.0,32.5202,-80.3657,2020
184,Northern Bobwhite,Colinus virginianus,2020-09-22 08:30,"1955 Cordova Rd, Orangeburg US-SC (33.4601,-80.8945)",1.0,33.460084,-80.894544,2020
185,Common Ground Dove,Columbina passerina,2020-09-22 08:30,"1955 Cordova Rd, Orangeburg US-SC (33.4601,-80.8945)",2.0,33.460084,-80.894544,2020
186,Wood Thrush,Hylocichla mustelina,2020-09-22 08:25,Granby Park,1.0,33.980076,-81.0446793,2020
187,Yellow-breasted Chat,Icteria virens,2020-09-22 08:24,Rocky River Nature Park,1.0,34.5119319,-82.6235819,2020
188,sparrow sp.,Passerellidae sp. (sparrow sp.),2020-09-22 08:10,"4 Shiplight Court, Salem, South Carolina, US (34.837, -82.912)",1.0,34.8369733,-82.911851,2020
189,Lesser Black-backed Gull,Larus fuscus,2020-09-22 08:01,Fish Haul Beach Park,2.0,32.2415556,-80.6863701,2020
190,Ovenbird,Seiurus aurocapilla,2020-09-22 08:01,Fish Haul Beach Park,1.0,32.2415556,-80.6863701,2020
191,Gray-cheeked Thrush,Catharus minimus,2020-09-22 08:00,Saluda Shoals Park,1.0,34.0486151,-81.1829352,2020
192,Blue-headed Vireo,Vireo solitarius,2020-09-22 07:58,New Grange Farm (restricted access),1.0,35.147502,-81.451268,2020
193,Eastern Meadowlark,Sturnella magna,2020-09-22 07:58,New Grange Farm (restricted access),1.0,35.147502,-81.451268,2020
194,Black-throated Green Warbler,Setophaga virens,2020-09-22 07:58,New Grange Farm (restricted access),1.0,35.147502,-81.451268,2020
195,Black-bellied Whistling-Duck,Dendrocygna autumnalis,2020-09-22 07:54,ACE Basin NWR- Combahee Unit,19.0,32.6612629,-80.720222,2020
196,Buteo sp.,Buteo sp.,2020-09-22 07:51,Ft. Moultrie National Monument,1.0,32.7564582,-79.8546839,2020
197,Louisiana/Northern Waterthrush,Parkesia motacilla/noveboracensis,2020-09-22 07:30,Stono River County Park,1.0,32.7904928,-80.1091914,2020
198,Common Nighthawk,Chordeiles minor,2020-09-22 07:00,155 Kinross Court,1.0,33.4581551,-81.7431736,2020
199,Chuck-will's-widow,Antrostomus carolinensis,2020-09-22 06:30,East Kiawah Island,1.0,32.6158096,-80.0184917,2020
200,Pectoral Sandpiper,Calidris melanotos,2020-09-22 06:30,East Kiawah Island,6.0,32.6158096,-80.0184917,2020
201,Calidris sp.,Calidris sp.,2020-09-22 06:30,East Kiawah Island,3.0,32.6158096,-80.0184917,2020
202,Eastern Whip-poor-will,Antrostomus vociferus,2020-09-22 06:05,Fants Grove Wildlife Management Area,1.0,34.6129554,-82.8241454,2020
203,American Woodcock,Scolopax minor,2020-09-22 06:05,Fants Grove Wildlife Management Area,1.0,34.6129554,-82.8241454,2020
